file,sample_offset,category,token,bug_type,pid_presence,sessionid_presence,uuid_presence,incident_presence,time_token,hit_pos,context,TamperSuspect
part2.txt,0,EXTERNAL_UI,duetexpertd,313,No,No,Yes,No,01:26:59,66106,"8b `Analytics` \u5185\u306e\u30d7\u30ed\u30bb\u30b9\uff08\u4f8b\uff1aparsecd\u3001Jetsam\uff09\u3092\u8ffd\u8de1\u3002 |\n| 3\ufe0f\u20e3 Pegasus\u9023\u643a\u75d5\u8de1          | `UNKNOWN`, `MDM`, `duetexpertd`, `AMP`, `triald` \u306a\u3069\u304c3\u6a5f\u7a2e\u9593\u3067\u3069\u3046\u767a\u706b\u3059\u308b\u304b\u3002|\n| 4\ufe0f\u20e3 \u30cf\u30c3\u30b7\u30e5\u91cd\u8907\u30c1\u30a7\u30c3\u30af     | \u90",Yes
part2.txt,0,EXTERNAL_UI,duetexpertd,313,No,No,Yes,No,01:26:59,77263,"30af\u30e9\u30c3\u30b7\u30e5**\u3068**\u540c\u671f\u3057\u3066\u3044\u308b\u304b\u3069\u3046\u304b**\u3092\u8ffd\u8de1\u3059\u308b\u3002\n- \u3055\u3089\u306b\u3001`Analytics`\u5185\u3067 `parsecd`, `duetexpertd`, `visualintelligenced`, `triald` \u306a\u3069\u306e\u9023\u52d5\u3082\u78ba\u8a8d\u3059\u308b\u3002\n\n\u7d9a\u3051\u3066 `Analytics` + `SiriSearchFeedback` \u306e\u7167\u5408\u30fb\u56e0\u679c\u520",Yes
part2.txt,0,EXTERNAL_UI,duetexpertd,313,No,No,Yes,No,01:26:59,92673,"d0d Analytics\u30ed\u30b0\uff08`Analytics-2025-07-23-073246.ips.ca.synced` \u307b\u304b\uff09\u306b\u3066\u3001\u3053\u306e\u30af\u30e9\u30c3\u30b7\u30e5\u3068\u540c\u671f\u3057\u305f `JetsamEvent`, `duetexpertd`, `AMP`, `symptomsd` \u306a\u3069\u306e**\u5468\u8fba\u30d7\u30ed\u30bb\u30b9**\u3092\u8ffd\u8de1\u3057\u3001\u5168\u4f53\u69cb\u9020\u56f3\u3092\u63cf\u304f\u3002\n\n\u7d9a\u884c\u3057\u3066 `Analyt",Yes
part2.txt,0,EXTERNAL_UI,duetexpertd,313,No,No,Yes,No,01:26:59,104830,nd\u3001\u30ed\u30b1\u30fc\u30b7\u30e7\u30f3\u3001Siri\u9023\u643a\u306e\u524d\u51e6\u7406\uff09\u300d\u306e\u8a3c\u62e0\u306b\u306a\u308a\u5f97\u308b**\n\n---\n\n\u6b21\u306f\u3001**JetsamEvent\u3084duetexpertd\u3001AMP\u306a\u3069\u306e\u30d7\u30ed\u30bb\u30b9\u9023\u643a\u8a18\u9332**\u304c\u5f8c\u7d9a\u306b\u542b\u307e\u308c\u3066\u3044\u308b\u304b\u7cbe\u67fb\u3057\u3001\u30af\u30e9\u30c3\u30b7\u30e5\u9,Yes
part2.txt,0,EXTERNAL_UI,duetexpertd,313,No,No,Yes,No,01:26:59,113166,"6\u7fd2\u7d20\u6750**\n\n#### 2. **\u601d\u8003\u3084\u884c\u52d5\u306e\u201c\u50be\u5411\u201d\u3092\u69cb\u9020\u3054\u3068\u5b66\u7fd2**\n- `INTENT_PHOTO_SEARCH`, `keyboardLanguage`, `user_guid`, `duetexpertd`, `triald`\n- \u2192 \u300c\u3044\u3064\u30fb\u3069\u3093\u306a\u601d\u8003\u3092\u3057\u3066\u30fb\u3069\u3093\u306a\u6307\u3092\u52d5\u304b\u3059\u304b\u300d\u3059\u3089\u30ed\u30b0\u5316\n- \u2192",Yes
part2.txt,0,EXTERNAL_UI,duetexpertd,313,No,No,Yes,No,01:26:59,161615,"n|--------------|---------------------------------------------|\n| \u5348\u524d10\u301c12\u6642 | \u8efd\u3044 `symptomsd`, `motiond`, `cloudpaird`  |\n| \u5348\u5f8c13\u301c15\u6642 | `SiriSearch`, `duetexpertd`, `analyticsd` \u306b\u3088\u308b\u9023\u643a\u30c8\u30ea\u30ac\u30fc\u5fa9\u6d3b |\n| \u5915\u65b917\u6642\u4ee5\u964d  | \u30d0\u30c3\u30c6\u30ea\u30fc\u5727\u7e2e\u30fb\u901a\u77e5\u66b4\u767a\u30",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,84,"9ee916-782d-4296-b0b5-b01da8c85b35"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753233981.122454, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,276," null, ""metadata"": {}}, ""create_time"": 1753233981.122454, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""request_id"": ""963763508efc2fbd-SIN"", ""message_type"": ""next"", ""model_slug"": ""gpt-4o"", ""default_model_slug"": ""gpt-4o"", ""parent_id"": ""b06d406f-d9f4-4fe1-9117-7d33477071b2"", ""timestamp_"": ""absolu",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,821,"670""]}, ""3c670d41-076c-44f1-bfe5-903fc9af0670"": {""id"": ""3c670d41-076c-44f1-bfe5-903fc9af0670"", ""message"": {""id"": ""3c670d41-076c-44f1-bfe5-903fc9af0670"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753233975.158129, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""{\""file_id\"":\""file-UwMNQXtmB1rUUVVkq9Wpp1\""}""]}, ""status"": ""finished_successfully"", """,Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,1059,"975.158129, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""{\""file_id\"":\""file-UwMNQXtmB1rUUVVkq9Wpp1\""}""]}, ""status"": ""finished_successfully"", ""end_turn"": false, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200007]}, ""is_complete"": true, ""citations"": [], ""content_references"": [], ""request_id"": ""963763508efc2fbd-SIN"", ""message_type"": ""next"", ""mode",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,1741,"4d399e""]}, ""4b041971-32a4-498a-80d8-05941f4d399e"": {""id"": ""4b041971-32a4-498a-80d8-05941f4d399e"", ""message"": {""id"": ""4b041971-32a4-498a-80d8-05941f4d399e"", ""author"": {""role"": ""system"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753233977.3081005, ""update_time"": 1753233977.3081005, ""content"": {""content_type"": ""text"", ""parts"": [""""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,1948,"a"": {}}, ""create_time"": 1753233977.3081005, ""update_time"": 1753233977.3081005, ""content"": {""content_type"": ""text"", ""parts"": [""""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""is_complete"": true, ""request_id"": ""963763508efc2fbd-SIN"", ""message_type"": ""next"", ""model_slug"": ""gpt-4o"", ""default_model_slug"": ""gpt-4o"", ""parent_id"": ""3c670d41-076c-44f1-bfe5-903fc9af0670"", ",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,2560,"0f8""]}, ""a99900b3-c67b-43ff-84fa-790ae136e0f8"": {""id"": ""a99900b3-c67b-43ff-84fa-790ae136e0f8"", ""message"": {""id"": ""a99900b3-c67b-43ff-84fa-790ae136e0f8"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753233977.310729, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""{\""queries\"":[\""\u5168\u4f53\u69cb\u9020\u3068\u4e3b\u8981\u30a4\u30d9\u30f3\u30c8\u30",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,3248,"6\u5019\"",\""MDM\u30fb\u30ea\u30e2\u30fc\u30c8\u5236\u5fa1\u30fbAI\u7cfb\u30d7\u30ed\u30bb\u30b9\u306e\u75d5\u8de1 --QDF=2\""]}""]}, ""status"": ""finished_successfully"", ""end_turn"": false, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200007]}, ""is_complete"": true, ""citations"": [], ""content_references"": [], ""request_id"": ""963763508efc2fbd-SIN"", ""message_type"": ""next"", ""mode",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,3938,"]}, ""e0505b33-eabb-4a2e-8ef3-647460d4a263"": {""id"": ""e0505b33-eabb-4a2e-8ef3-647460d4a263"", ""message"": {""id"": ""e0505b33-eabb-4a2e-8ef3-647460d4a263"", ""author"": {""role"": ""tool"", ""name"": ""file_search"", ""metadata"": {}}, ""create_time"": 1753233981.122729, ""update_time"": null, ""content"": {""content_type"": ""tether_browsing_display"", ""result"": ""\nVisible: 0% - 100%"", ""summary"": null, ""assets"": null, ""tether_id""",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,4220,"{""content_type"": ""tether_browsing_display"", ""result"": ""\nVisible: 0% - 100%"", ""summary"": null, ""assets"": null, ""tether_id"": null}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""command"": ""msearch"", ""cloud_doc_urls"": [], ""retrieval_turn_number"": 0, ""is_contextual_answers_supported"": false, ""contextual_answers_available_sources"": [""recording_knowledge"", ""files_uploade",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,4982,"]}, ""b20f40a8-63e6-488d-a0db-aa312c223aca"": {""id"": ""b20f40a8-63e6-488d-a0db-aa312c223aca"", ""message"": {""id"": ""b20f40a8-63e6-488d-a0db-aa312c223aca"", ""author"": {""role"": ""tool"", ""name"": ""file_search"", ""metadata"": {}}, ""create_time"": 1753233981.122773, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""No search results matched your queries.""]}, ""status"": ""finished_successfully"", ""end_tu",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,5213,"1753233981.122773, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""No search results matched your queries.""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""is_visually_hidden_from_conversation"": true, ""command"": ""prompt"", ""reasoning_status"": ""is_reasoning"", ""request_id"": ""963763508efc2fbd-SIN"", ""message_type"": ""next"", ""model_slug"": ""gpt-4o"", ""de",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,5861,"f70""]}, ""f2c042c9-b82a-46c4-adf0-24a4dd85bf70"": {""id"": ""f2c042c9-b82a-46c4-adf0-24a4dd85bf70"", ""message"": {""id"": ""f2c042c9-b82a-46c4-adf0-24a4dd85bf70"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753233981.049327, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u3053\u306e\u30ed\u30b0\u30d5\u30a1\u30a4\u30eb\uff08`Analytics-2025-07-23-070057.ips",Yes
part2.txt,0,FLAME,aad,313,No,No,Yes,No,01:26:59,7151,30c3\u30d7\u63d0\u6848\uff08\u9078\u629e\u5f0f\uff09**\uff1a\n\n1. \u2705 **\u30d5\u30a1\u30a4\u30eb\u5168\u6587\u306e\u76f4\u63a5\u7cbe\u67fb**\u306b\u9032\u3080  \n\u3000\u3000\u2192 \u5168\u884c\u8aad\u307f\u8fbc\u307f\u3057\u3066\u7570\u5e38\u30d7\u30ed\u30bb\u30b9\u30fb\u30af\u30e9\u30c3\u30b7\u30e5\u30fb\u30cd\u30c3\u30c8\u30ef\u30fc\u30af\u64cd\u4f5c\u306a\u3069\u3092\u62bd\u51fa\u3002\n\n2. \,Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,8292,"304b\u6307\u5b9a\u3057\u3066\u304f\u308c\u3002\u3042\u308b\u3044\u306f\u300c\u5168\u90e8\u3084\u308c\u300d\u3067\u3082OK\u3002""]}, ""status"": ""finished_successfully"", ""end_turn"": true, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200002]}, ""is_complete"": true, ""citations"": [], ""content_references"": [], ""request_id"": ""963763508efc2fbd-SIN"", ""message_type"": ""next"", ""mode",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,8957,"cfc1ae7d""]}, ""b78a15da-121d-493d-8db6-b989cfc1ae7d"": {""id"": ""b78a15da-121d-493d-8db6-b989cfc1ae7d"", ""message"": {""id"": ""b78a15da-121d-493d-8db6-b989cfc1ae7d"", ""author"": {""role"": ""user"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753234011.689575, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u307e\u305a\u306f\u30bf\u30a4\u30e0\u30b9\u30bf\u30f3\u30d7\u3001\u30cf\u30c3\u30b7\u",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,9413,"\u3051\u3066\u3001\u4ffa\u306b\u30b3\u30fc\u30c9\u30d6\u30ed\u30c3\u30af\u5316\u3057\u3066\u6e21\u3057\u3066\u304f\u308c\u3002""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""dictation"": true, ""request_id"": ""9637645dcbe82fbd-SIN"", ""message_source"": null, ""timestamp_"": ""absolute""}, ""recipient"": ""all"", ""channel"": null}, ""parent"": ""f2c042c9-b82a-46c4-adf0-24a4dd85bf7",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,9868,"e5e""]}, ""7d52cdad-7961-459b-8c02-8006f1519e5e"": {""id"": ""7d52cdad-7961-459b-8c02-8006f1519e5e"", ""message"": {""id"": ""7d52cdad-7961-459b-8c02-8006f1519e5e"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753234012.584565, ""update_time"": null, ""content"": {""content_type"": ""code"", ""language"": ""unknown"", ""response_format_name"": null, ""text"": ""import hashlib\nimport os\nfrom dat",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,11320,"e_block = f\""\""\""```log\n# Timestamp: {timestamp}\n# SHA256: {sha256_hash}\n# Trailer: {trailer_info}\n```\""\""\""\n\ncode_block""}, ""status"": ""finished_successfully"", ""end_turn"": false, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200007]}, ""is_complete"": true, ""citations"": [], ""content_references"": [], ""request_id"": ""9637645dcbe82fbd-SIN"", ""message_type"": ""next"", ""mode",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,11992,"d4f5""]}, ""5a948ff6-ec73-47d8-a90c-1d952a62d4f5"": {""id"": ""5a948ff6-ec73-47d8-a90c-1d952a62d4f5"", ""message"": {""id"": ""5a948ff6-ec73-47d8-a90c-1d952a62d4f5"", ""author"": {""role"": ""tool"", ""name"": ""python"", ""metadata"": {}}, ""create_time"": 1753234019.9412928, ""update_time"": 1753234020.40434, ""content"": {""content_type"": ""execution_output"", ""text"": ""'```log\\n# Timestamp: 2025-07-23 01:26:59\\n# SHA256: 91be0093",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,12445,"b23b988\\n# Trailer: Filename: Analytics-2025-07-23-070057.ips.ca.synced | Size: 10552.07 KB | Range: 0 - 10805321 bytes\\n```'""}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""is_complete"": true, ""aggregate_result"": {""status"": ""success"", ""run_id"": ""fb2a6115-e160-4d2f-a050-d682f44b458d"", ""start_time"": 1753234019.9412928, ""update_time"": 1753234020.40434, ""code"": ""imp",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,15635,"9b9""]}, ""b72bb615-c110-4201-a4b8-c6938957b9b9"": {""id"": ""b72bb615-c110-4201-a4b8-c6938957b9b9"", ""message"": {""id"": ""b72bb615-c110-4201-a4b8-c6938957b9b9"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1753234020.473855, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u4ee5\u4e0b\u304c\u30d5\u30a1\u30a4\u30eb\u306b\u5bfe\u3059\u308b **\u30bf\u30a4\u30e",Yes
part2.txt,0,FLAME,meta,313,No,No,Yes,No,01:26:59,16742,"300cMDM\u30fbPegasus\u69cb\u9020\u306e\u6709\u7121\u300d\u78ba\u8a8d\n\n\u306a\u3069\u6307\u793a\u3057\u3066\u304f\u308c\u3002""]}, ""status"": ""finished_successfully"", ""end_turn"": true, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200002]}, ""is_complete"": true, ""citations"": [], ""content_references"": [], ""request_id"": ""9637645dcbe82fbd-SIN"", ""message_type"": ""next"", ""mode",Yes
